tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569352559598682112,negative,1.0,Customer Service Issue,0.653,United,,kevinforgoogle,,1,@united sadly this wasnt just due to mother nature investigate this incident and your employees at sfo  terrible customer experience,,2015-02-21 20:26:42 -0800,"San Francisco, CA",
569351147930169344,negative,1.0,Late Flight,1.0,United,,kevinforgoogle,,0,@united flight ua digit  is taking off now after  digit  was delayed over  digit  hrs  digit  passengers to miss their flight to tel aviv,,2015-02-21 20:21:06 -0800,"San Francisco, CA",
569350924633812992,negative,1.0,Bad Flight,0.3667,United,,kevinforgoogle,,0,@united  digit  of us on flight  digit  trying to get to tel aviv that is trying to take off right now with out us so cruel  next flight is  digit pm,,2015-02-21 20:20:13 -0800,"San Francisco, CA",
569349932131487746,negative,0.6774,Late Flight,0.3763,United,,kreespa,,0,"@united considering im now stuck in newark with virtually sleep in  digit + hours, i doubt it :/ hope car rentals are available",,2015-02-21 20:16:16 -0800,Little Rhody,Eastern Time (US & Canada)
569349274049368064,neutral,0.6957,,0.0,United,,c4pyro,,0,@united i see several economy plus can you put us in those  we dont have to be seated together,,2015-02-21 20:13:39 -0800,,
569347118034501632,positive,0.6593,,0.0,United,,dHowITzr,,0,@united what a really great & flattering story about you! you should be very proud :)   (via @parachuteguy),,2015-02-21 20:05:05 -0800,"Toronto, Canada",Eastern Time (US & Canada)
569346431833673732,neutral,0.6362,,,United,,JimStarkBalla,,0,@united i see you coming to get me and @aggiemensgolf in hawaii!    ,"[21.32911863, -157.91749165]",2015-02-21 20:02:21 -0800,Htown,
569346420139905024,negative,1.0,Customer Service Issue,1.0,United,,ambersings,,0,@united airline sucks! customer service sucks! no courtesy! incompetent   passengers do not matter  bet the ceo is just doing fine though!,,2015-02-21 20:02:19 -0800,New York,Pacific Time (US & Canada)
569345701487906818,negative,0.6809,Cancelled Flight,0.6809,United,,kimbatronic,,0,@united do you expect to cancelled flight flights out of @denairport tomorrow morning given the storm?,,2015-02-21 19:59:27 -0800,San Francisco,Pacific Time (US & Canada)
569344598482546690,negative,1.0,Customer Service Issue,1.0,United,,ralonG2013,,0,@united also ran out of water and refused service      ,,2015-02-21 19:55:04 -0800,just living the dream ,
569343661063823360,neutral,1.0,,,United,neutral,aushianya,,0,@united i have a question,,2015-02-21 19:51:21 -0800,,
569343186046332928,negative,0.6779999999999999,Bad Flight,0.3522,United,,tech_henrywong,,0,@united can you increase the legroom? : how airlines compare   via @cnnmoney,,2015-02-21 19:49:28 -0800,Greater Seattle Area,Pacific Time (US & Canada)
569342888615620609,negative,1.0,Flight Booking Problems,0.6809,United,,independentid,,0,"@united on a  digit  seg flt yvr to zurich, why would you credit all miles and but only  digit  segs on full fare?",,2015-02-21 19:48:17 -0800,"Vancouver, Canada",Pacific Time (US & Canada)
569342670184648704,neutral,1.0,,,United,,c4pyro,,0,@united i see two flights with two seats in the morning can we get on those,,2015-02-21 19:47:25 -0800,,
569342220534288384,negative,1.0,Bad Flight,0.6303,United,,ScottyNeuman,,1,@united  digit  and now they sent our green tagged bags to the luggage carousel  its been one mess up after another  bad day @united,,2015-02-21 19:45:37 -0800,"Montana, God's country
",Pacific Time (US & Canada)
569341769114128386,negative,1.0,Flight Attendant Complaints,0.6666,United,,suntoshi,,0,@united the lounge tells us they have no pillows for my grandma as one of the ladies opens the closet and i see  digit  right there   ,,2015-02-21 19:43:50 -0800,"Bedford, Nh",Eastern Time (US & Canada)
569340749466226688,negative,1.0,Late Flight,0.6787,United,,mesapuyo,,0,@united the drunk guy you threw out of flight ua digit   digit hrs ago is better off than the rest of us held up for  digit hrs in the plane without food ,,2015-02-21 19:39:47 -0800,Washington-Vancouver-Medellín,
569340645023698944,negative,1.0,Late Flight,0.6783,United,,Chunkingtonchad,,0,"@united sitting in denver airport waiting for a plane to be refueled  for an hour and a half! hurry the fuck up united, you fucking retards",,2015-02-21 19:39:22 -0800,,
569340200934969344,neutral,0.6632,,,United,,c4pyro,,0,@united we will be at the airport first thing in the morning,,2015-02-21 19:37:36 -0800,,
569340120790233089,negative,1.0,Bad Flight,0.6373,United,,MMMarketing2014,,0,@united im rebooked on a flight tomorrow even though i had  digit st class seat orig i have a lousy coach seat,,2015-02-21 19:37:17 -0800,#Westford #marketing ,
569339467615506435,negative,1.0,Flight Attendant Complaints,0.6334,United,,MMMarketing2014,,1,@united well this one missed the mark   she was in a snit from the minute i stepped up to the counter,,2015-02-21 19:34:41 -0800,#Westford #marketing ,
569339181136113664,neutral,0.6769,,,United,,c4pyro,,0,@united doesnt have to be same flight  digit  and  digit  will work also,,2015-02-21 19:33:33 -0800,,
569339072805797888,negative,1.0,Flight Attendant Complaints,0.6568,United,,D4Duskes,,0,@united who compensates is for the delays caused by the fact that you dont have enough flight attendants??  ,,2015-02-21 19:33:07 -0800,Montreal,Eastern Time (US & Canada)
569338724787593216,negative,1.0,Late Flight,1.0,United,,mesapuyo,,0,@united weve been seating for  digit hrs inside flight ua digit  at   delayed  weve only been offered water & cookies in business class   ,"[38.95801195, -77.44365722]",2015-02-21 19:31:44 -0800,Washington-Vancouver-Medellín,
569338441172983809,negative,1.0,Can't Tell,0.6809,United,,MattySags,,0,@united please get me off this plane  ,,2015-02-21 19:30:36 -0800,"New York, NY",
569338341306572800,neutral,0.6745,,,United,,CoachMcRoberts,,0,@united yes  on a nonstop to memphis tomorrow morning  with the snow coming in i got my fingers crossed it will go ,,2015-02-21 19:30:13 -0800,"Oxford, MS",
569338032572116992,neutral,0.6745,,0.0,United,,jackiehoglund,,0,@united traveling with  digit  young kids!! chose our original flights for a reason ,,2015-02-21 19:28:59 -0800,"Boston, MA",Quito
569337969233887232,negative,1.0,Can't Tell,0.6526,United,,jackiehoglund,,0,@united have since dropped to  digit  layovers but still not acceptable ,,2015-02-21 19:28:44 -0800,"Boston, MA",Quito
569337916872220673,negative,1.0,Bad Flight,0.6846,United,,jackiehoglund,,0,@united our  digit  layover itinerary was swapped for a  digit  layover itinerary   really?!?,,2015-02-21 19:28:31 -0800,"Boston, MA",Quito
569337916125798401,negative,1.0,Late Flight,1.0,United,,mesapuyo,,0,"@united your app says flight ua digit  to   departed  digit : digit hrs late flight, but  digit  hours late flightr we are still seating inside the plane in     ","[38.93770157, -77.4551004]",2015-02-21 19:28:31 -0800,Washington-Vancouver-Medellín,
569337830184345601,negative,1.0,Late Flight,0.3441,United,,jackiehoglund,,0,@united not completely   our flight was changed in july but we never received notification ,,2015-02-21 19:28:11 -0800,"Boston, MA",Quito
569337170210607105,neutral,1.0,,,United,,c4pyro,,0,@united are there any upgrades avail to get us all on the same flight,,2015-02-21 19:25:33 -0800,,
569336402401472512,negative,0.6988,Cancelled Flight,0.3695,United,,Colettod,,0,@united wife and i have two new destinations and im stuck in dc until monday with no bags,,2015-02-21 19:22:30 -0800,"Ottawa, ON",Eastern Time (US & Canada)
569336252597731329,negative,0.6629999999999999,Lost Luggage,0.6629999999999999,United,,Colettod,,0,@united no i dont  spoke with baggage contact at  digit   digit  number  said they will try to get bags to stay at iad for pick up tmrw,,2015-02-21 19:21:55 -0800,"Ottawa, ON",Eastern Time (US & Canada)
569336095411965952,negative,0.6572,Customer Service Issue,0.3327,United,,ssegraves,,0,@united can you make sure i’m on the upgrade list for  digit / digit  ewr pdx using my gpu priority? got a weird email about it ,,2015-02-21 19:21:17 -0800,PDX / LGA / TXL / ?,Central Time (US & Canada)
569335779371003904,positive,0.3656,,0.0,United,,c4pyro,,0,@united so is that two seats avail so far for us ,,2015-02-21 19:20:02 -0800,,
569335521752715264,negative,1.0,Can't Tell,1.0,United,,21stCenturyMom,,0,@united has once again earned a place as the worst airline in the business,,2015-02-21 19:19:00 -0800,,Pacific Time (US & Canada)
569334462292434944,neutral,1.0,,,United,,ntrogers,,0,@united is flight number  digit  denver to las vegas  digit  on sunday feb  digit  cancelled flighted ?,,2015-02-21 19:14:48 -0800,,
569333972452265985,negative,0.684,Customer Service Issue,0.3499,United,,Jo_Frost,,0,"@united when i read it say  in some cases can you please define this for me, when for example would it not be the case?",,2015-02-21 19:12:51 -0800,Global,Quito
569332961813753856,negative,1.0,Bad Flight,0.6721,United,,IssenSvensson,,0,@united im trying your wifi on ua digit   but sorry it really slow  even   lagging and that isnt a hard stream ,,2015-02-21 19:08:50 -0800,Sweden,
569332086345220096,negative,0.6562,Can't Tell,0.3568,United,,gwen1013,,0,"@united not until tomorrow night  and the hotel voucher had higher rate than travelocity not loving cost, but hard working staff",,2015-02-21 19:05:21 -0800,"New Haven, CT",
569332072185249792,negative,1.0,Late Flight,1.0,United,,danklein2112,,0,"@united flight ua digit  sitting at newark waiting for a gate, seriously???   flight",,2015-02-21 19:05:18 -0800,,
569331162897739776,negative,1.0,Can't Tell,0.3547,United,,stevestillalive,,0,@united why dont you ever print my known   number on my ticket? because of this i never get to use the   prescreen i paid for,"[37.61839686, -122.38751]",2015-02-21 19:01:41 -0800,"San Diego, CA",Pacific Time (US & Canada)
569331021163814912,negative,1.0,Late Flight,1.0,United,,TimBouhour,,0,"@united boarding was decent,  digit  useless agents that dont speak english (after  digit   digit hrs of hold)  digit hrs of mech delay not so much",,2015-02-21 19:01:07 -0800,"Raleigh, NC",
569330919020093442,neutral,0.6414,,0.0,United,,patrick_maness,,0,"@united after all i have been through on this trip, can you get me on another airline home?",,2015-02-21 19:00:43 -0800,Rhode Island,Eastern Time (US & Canada)
569330683623186433,negative,1.0,Cancelled Flight,1.0,United,,keithdunn,,0,@united flight was cancelled flighted after the last opportunity to rebook us on other flights this evening passed ,,2015-02-21 18:59:47 -0800,"arlington, va",Eastern Time (US & Canada)
569330646901895169,negative,0.6702,longlines,0.3723,United,,stevestillalive,,0,@united boarding a   would be much faster if you boarded back to front instead of front to back        ,"[37.61926072, -122.38812564]",2015-02-21 18:59:38 -0800,"San Diego, CA",Pacific Time (US & Canada)
569330115114627073,negative,1.0,Flight Attendant Complaints,0.6556,United,,ZachAlpert,,0,"@united its  digit : digit , and the desk attendant stated we would ""sit awhile"" until given the all clear  lack of communication seems to the norm ",,2015-02-21 18:57:31 -0800,"Chicago, IL",Central Time (US & Canada)
569330006985347072,negative,1.0,Can't Tell,0.6593,United,,Sean_Stamos,,0,@united had been suffering immensely ever since this merge    hopefully ill never have to fly @united ever again   ,,2015-02-21 18:57:05 -0800,Coastal,Eastern Time (US & Canada)
569329401122426880,negative,1.0,Bad Flight,1.0,United,,tarlonious,,0,@united id really like to get off of this plane now ,,2015-02-21 18:54:41 -0800,,
569329378061979648,negative,1.0,Late Flight,0.7161,United,,Sean_Stamos,,0,@united possibly the worst airlinegave them three chances second time in  digit  weeks a flight has been delayed and or cancelled flightled due to mechanics,,2015-02-21 18:54:36 -0800,Coastal,Eastern Time (US & Canada)
569328755409326080,negative,1.0,Bad Flight,1.0,United,,patrickbeiers,,0,@united cabin pressurization issues are pretty serious  flight  digit  landed in washington because of it  my head is pounding ,,2015-02-21 18:52:07 -0800,"ORLANDO, FL",
569328128310403073,negative,1.0,Flight Attendant Complaints,0.6771,United,,MMMarketing2014,,1,@united sandra at ur international checkin counter was rude and offensive   she commented she didnt care if i complained cuz she had  digit yrs,,2015-02-21 18:49:38 -0800,#Westford #marketing ,
569328072027189248,negative,0.6762,Flight Attendant Complaints,0.3524,United,,patrick_maness,,0,@united my contact stuff is in the bag and im legally blind  this is so messed up ,,2015-02-21 18:49:24 -0800,Rhode Island,Eastern Time (US & Canada)
569327949553520640,negative,1.0,Lost Luggage,1.0,United,,patrick_maness,,0,@united did i mention that i was on the plane so is my luggage  my luggage that im not going to have for how many days ,,2015-02-21 18:48:55 -0800,Rhode Island,Eastern Time (US & Canada)
569327646917537793,negative,1.0,Customer Service Issue,1.0,United,,FarmerFlo,,1,@united  digit  times ive called customer services each at least  digit  mins    each time cut off by your operators    why cant you call me back!,,2015-02-21 18:47:43 -0800,Cheltenham,
569326940252991488,negative,1.0,Can't Tell,0.6411,United,,patrick_maness,,0,@united tell me that youre at least going to cover a room and get me out of here ,,2015-02-21 18:44:54 -0800,Rhode Island,Eastern Time (US & Canada)
569326818697871360,negative,1.0,Bad Flight,0.3773,United,,patrick_maness,,1,@united omg!!! you just bumped me off the last flight  can this get any worse ,,2015-02-21 18:44:25 -0800,Rhode Island,Eastern Time (US & Canada)
569325988921810945,negative,1.0,Can't Tell,0.6702,United,,niais,,1,@united which just speaks to basically the worst designed web system ever ,,2015-02-21 18:41:07 -0800,"Austin, TX",Central Time (US & Canada)
569325844906115072,negative,1.0,Flight Booking Problems,0.6383,United,,niais,,0,"@united yeah, i tried that about  digit  times for two different tickets, and it told me to ""try again late flightr"" ",,2015-02-21 18:40:33 -0800,"Austin, TX",Central Time (US & Canada)
569325061892481024,negative,1.0,Flight Attendant Complaints,0.6745,United,,throthra,,0,@united please fire the captain of flight  digit  today  he single handedly ruined every passengers day by being a piece of shit   ,,2015-02-21 18:37:26 -0800,,
569324295635247104,neutral,0.6774,,0.0,United,,Manda_Bear_143,,0,@united u blow,,2015-02-21 18:34:24 -0800,401 SK,Eastern Time (US & Canada)
569323727818657792,negative,0.6737,Bad Flight,0.3474,United,,hadAbadWeek,,0,@united what exactly do you hang on this hook?  ,,2015-02-21 18:32:08 -0800,,
569323015550296064,negative,1.0,Cancelled Flight,1.0,United,,hsimpson100,,1,"@united   flight cancelled flightled   digit  hrs at airport to book a new one for $ digit   just got two invoices for the flight, each for approx $ digit   really?!",,2015-02-21 18:29:19 -0800,Belfast/Boston,
569322657822285824,negative,1.0,Flight Attendant Complaints,1.0,United,,throthra,,1,@united why do you hire pos pilots? thanks for ruining my trip and not allowing me to see my buddy as he turns  digit    ,,2015-02-21 18:27:53 -0800,,
